DestinationTable,TargetColumn,Source Table,Source Column,is_alias_required,Mapping Type,Lookup Table,Lookup Field,Lookup Return column,Default Condition,join Type,Join alias,Comments
dim_customer,customer_key,,,TRUE,,,,,,,,
dim_customer,customer_id,CUSTOMER,CUST_ID,TRUE,Direct Mapping,,,,,,,
dim_customer,fk_bankemployeeid,CUSTOMER,FK_BANKEMPLOYEEID,TRUE,Direct Mapping,,,,,,,
dim_customer,created_emp_id,CUSTOMER,FK_CUST_BANKEMPID,TRUE,Direct Mapping,,,,,,,
dim_customer,created_emp_name,CUSTOMER,FK_CUST_BANKEMPID,FALSE,Lookup,BANKEMPLOYEE,ID,"NVL(t1.first_name, '') || ' ' || NVL(t1.last_name, '')",,inner,t1,
dim_customer,iapply_id,CUSTOMER,IAPPLY_ID,TRUE,Direct Mapping,,,,,,,
dim_customer,title,CUSTOMER,TITLE,TRUE,Direct Mapping,,,,,,,
dim_customer,first_name,CUSTOMER,FIRST_NAME,TRUE,Direct Mapping,,,,,,,
dim_customer,middle_name,CUSTOMER,MIDDLE_NAME,TRUE,Direct Mapping,,,,,,,
dim_customer,surname,CUSTOMER,SURNAME,TRUE,Direct Mapping,,,,,,,
dim_customer,full_name,CUSTOMER,"REGEXP_REPLACE(TRIM(NVL(t0.FIRST_NAME,'') || ' ' || NVL(t0.MIDDLE_NAME,'') || ' ' || NVL(t0.SURNAME,'')),' +',' ')",FALSE,Direct Mapping,,,,,,,
dim_customer,address,CUSTOMER,CUST_ID ,FALSE,Lookup,CUST_ADDRESS,FK_CUSTOMERCUST_ID,"TRIM(
        NVL(t2.address_1,'') || ' ' ||
        NVL(t2.address_2,'') || ' ' ||
        NVL(t2.address_3,'') || ' ' ||
        NVL(t2.address_4,'') || ' ' ||
        NVL(t2.address_5,'') || ' ' ||
        NVL(t2.address_6,'')
    ) ",communication_addr = 1,inner,t2,
dim_customer,primary_mobile_no,CUSTOMER,MOBILE_TEL,TRUE,Direct Mapping,,,,,,,
dim_customer,mobile_tel2,CUSTOMER,MOBILE_TEL2,TRUE,Direct Mapping,,,,,,,
dim_customer,city_of_birth,CUSTOMER,CITY_OF_BIRTH,TRUE,Direct Mapping,,,,,,,
dim_customer,date_of_birth,CUSTOMER,DATE_OF_BIRTH,TRUE,Direct Mapping,,,,,,,
dim_customer,sex,CUSTOMER,SEX,TRUE,Direct Mapping,,,,,,,
dim_customer,cust_status,CUSTOMER,CUST_STATUS,TRUE,Direct Mapping,,,,,,,
dim_customer,cust_open_date,CUSTOMER,CUST_OPEN_DATE,TRUE,Direct Mapping,,,,,,,
dim_customer,last_update,CUSTOMER,LAST_UPDATE,TRUE,Direct Mapping,,,,,,,
dim_customer,cust_type,CUSTOMER,CUST_TYPE,TRUE,Direct Mapping,,,,,,,
dim_customer,account_opening_date,CUSTOMER,CUSTOMER_BEGIN_DAT,TRUE,Direct Mapping,,,,,,,
dim_customer,e_mail,CUSTOMER,E_MAIL,TRUE,Direct Mapping,,,,,,,
dim_customer,employer,CUSTOMER,EMPLOYER,TRUE,Direct Mapping,,,,,,,
dim_customer,account_branch_number,CUSTOMER,FKUNIT_IS_MONITORE,TRUE,Direct Mapping,,,,,,,
dim_customer,account_branch_name,CUSTOMER,FKUNIT_IS_MONITORE,TRUE,lookup,unit,code,UNIT_NAME,,inner,t3,
dim_customer,kra_pin_status,CUSTOMER,NO_AFM,TRUE,Direct Mapping,,,,,,,
dim_customer,customer_segment,CUSTOMER,CUST_ID,FALSE,lookup,CUSTOMER_CATEGORY,FK_CUSTOMERCUST_ID,"CASE t4.FK_GENERIC_DETASER
    WHEN '1'  THEN 'INSTITUTIONAL BANKING'
    WHEN '2'  THEN 'PROJECT FINANCE'
    WHEN '3'  THEN 'SCHEME'
    WHEN '4'  THEN 'LARGE ENTERPRISES'
    WHEN '5'  THEN 'MEDIUM ENTERPRISES'
    WHEN '6'  THEN 'SMALL ENTERPRISES'
    WHEN '7'  THEN 'PRIVATE'
    WHEN '8'  THEN 'STANDARD'
    WHEN '9'  THEN 'MASS'
    WHEN '10' THEN 'VIRTUAL'
    WHEN '11' THEN 'INTERNAL ACCOUNTS'
END ",,inner,t4,
dim_customer,customer_id_no,CUSTOMER,CUST_ID,TRUE,Lookup,OTHER_ID,FK_CUSTOMERCUST_ID,ID_NO,main_flag =1,inner,t5,
dim_customer,issue_authority,CUSTOMER,CUST_ID,TRUE,Lookup,OTHER_ID,FK_CUSTOMERCUST_ID,ISSUE_AUTHORITY,main_flag =1,inner,t6,
dim_customer,c_digit,CUSTOMER,C_DIGIT,TRUE,Direct Mapping,,,,,,,
dim_customer,created_timestamp,CUSTOMER,TMSTAMP,TRUE,Direct Mapping,,,,,,,
dim_customer,CREATED_AT,,,TRUE,Derived / Calculated,,,,,,,
dim_customer,UPDATED_AT,,,TRUE,Derived / Calculated,,,,,,,
dim_customer_address,customer_address_key,,,TRUE,,,,,,,,
dim_customer_address,accomodation_date,CUST_ADDRESS,ACCOMODATION_DATE,TRUE,Direct Mapping,,,,,,,
dim_customer_address,address_1,CUST_ADDRESS,ADDRESS_1,TRUE,Direct Mapping,,,,,,,
dim_customer_address,address_2,CUST_ADDRESS,ADDRESS_2,TRUE,Direct Mapping,,,,,,,
dim_customer_address,address_3,CUST_ADDRESS,ADDRESS_3,TRUE,Direct Mapping,,,,,,,
dim_customer_address,address_4,CUST_ADDRESS,ADDRESS_4,TRUE,Direct Mapping,,,,,,,
dim_customer_address,address_5,CUST_ADDRESS,ADDRESS_5,TRUE,Direct Mapping,,,,,,,
dim_customer_address,address_6,CUST_ADDRESS,ADDRESS_6,TRUE,Direct Mapping,,,,,,,
dim_customer_address,address_type,CUST_ADDRESS,ADDRESS_TYPE,TRUE,Direct Mapping,,,,,,,
dim_customer_address,city,CUST_ADDRESS,CITY,TRUE,Direct Mapping,,,,,,,
dim_customer_address,communication_addr,CUST_ADDRESS,COMMUNICATION_ADDR,TRUE,Direct Mapping,,,,,,,
dim_customer_address,e_mail,CUST_ADDRESS,E_MAIL,TRUE,Direct Mapping,,,,,,,
dim_customer_address,entry_comments,CUST_ADDRESS,ENTRY_COMMENTS,TRUE,Direct Mapping,,,,,,,
dim_customer_address,entry_status,CUST_ADDRESS,ENTRY_STATUS,TRUE,Direct Mapping,,,,,,,
dim_customer_address,fax_no,CUST_ADDRESS,FAX_NO,TRUE,Direct Mapping,,,,,,,
dim_customer_address,fk_cust_addr_paco,CUST_ADDRESS,FK_CUST_ADDR_PACO,TRUE,Direct Mapping,,,,,,,
dim_customer_address,fk_cust_addr_pasn,CUST_ADDRESS,FK_CUST_ADDR_PASN,TRUE,Direct Mapping,,,,,,,
dim_customer_address,fk_customercust_id,CUST_ADDRESS,FK_CUSTOMERCUST_ID,TRUE,Direct Mapping,,,,,,,
dim_customer_address,fkgd_has_as_distri,CUST_ADDRESS,FKGD_HAS_AS_DISTRI,TRUE,Direct Mapping,,,,,,,
dim_customer_address,fkgd_has_country,CUST_ADDRESS,FKGD_HAS_COUNTRY,TRUE,Direct Mapping,,,,,,,
dim_customer_address,fkgh_has_as_distri,CUST_ADDRESS,FKGH_HAS_AS_DISTRI,TRUE,Direct Mapping,,,,,,,
dim_customer_address,fkgh_has_country,CUST_ADDRESS,FKGH_HAS_COUNTRY,TRUE,Direct Mapping,,,,,,,
dim_customer_address,internet_address,CUST_ADDRESS,INTERNET_ADDRESS,TRUE,Direct Mapping,,,,,,,
dim_customer_address,latin_ind,CUST_ADDRESS,LATIN_IND,TRUE,Direct Mapping,,,,,,,
dim_customer_address,mail_box,CUST_ADDRESS,MAIL_BOX,TRUE,Direct Mapping,,,,,,,
dim_customer_address,pts_ind,CUST_ADDRESS,PTS_IND,TRUE,Direct Mapping,,,,,,,
dim_customer_address,region,CUST_ADDRESS,REGION,TRUE,Direct Mapping,,,,,,,
dim_customer_address,segm_flags,CUST_ADDRESS,SEGM_FLAGS,TRUE,Direct Mapping,,,,,,,
dim_customer_address,serial_num,CUST_ADDRESS,SERIAL_NUM,TRUE,Direct Mapping,,,,,,,
dim_customer_address,telephone,CUST_ADDRESS,TELEPHONE,TRUE,Direct Mapping,,,,,,,
dim_customer_address,telephone_2,CUST_ADDRESS,TELEPHONE_2,TRUE,Direct Mapping,,,,,,,
dim_customer_address,telephone_3,CUST_ADDRESS,TELEPHONE_3,TRUE,Direct Mapping,,,,,,,
dim_customer_address,tmstamp,CUST_ADDRESS,TMSTAMP,TRUE,Direct Mapping,,,,,,,
dim_customer_address,zip_code,CUST_ADDRESS,ZIP_CODE,TRUE,Direct Mapping,,,,,,,
dim_customer_address,CREATED_AT,,,TRUE,Derived / Calculated,,,,,,,
dim_customer_address,UPDATED_AT,,,TRUE,Derived / Calculated,,,,,,,
dim_real_estate,real_estate_key,,,TRUE,,,,,,,,
dim_real_estate,real_estate_id,REAL_ESTATE,ID,TRUE,Direct Mapping,,,,,,,
dim_real_estate,real_estate_description,REAL_ESTATE,REAL_ESTATE_DESC,TRUE,Direct Mapping,,,,,,,
dim_real_estate,real_estate_type,REAL_ESTATE,REAL_ESTATE_TYPE,TRUE,Direct Mapping,,,,,,,
dim_real_estate,ownership_indicator,REAL_ESTATE,OWNERSHIP_IND,TRUE,Direct Mapping,,,,,,,
dim_real_estate,real_estate_category,REAL_ESTATE,REAL_ESTATE_CAT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,main_area,REAL_ESTATE,MAIN_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,additional_area,REAL_ESTATE,ADDITIONAL_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,apartment_num,REAL_ESTATE,APARTMENT_NUM,TRUE,Direct Mapping,,,,,,,
dim_real_estate,construction_year,REAL_ESTATE,CONSTRUCTION_YEAR,TRUE,Direct Mapping,,,,,,,
dim_real_estate,frontage_ind,REAL_ESTATE,FRONTAGE_IND,TRUE,Direct Mapping,,,,,,,
dim_real_estate,insurance_descr,REAL_ESTATE,INSURANCE_DESCR,TRUE,Direct Mapping,,,,,,,
dim_real_estate,insurance_amount,REAL_ESTATE,INSURANCE_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,ins_original_amount,REAL_ESTATE,INS_ORIGINAL_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,agreement_value,REAL_ESTATE,AGREEMENT_VALUE,TRUE,Direct Mapping,,,,,,,
dim_real_estate,address_location,REAL_ESTATE,ADDRESS,TRUE,Direct Mapping,,,,,,,
dim_real_estate,address_num,REAL_ESTATE,ADDRESS_NUM,TRUE,Direct Mapping,,,,,,,
dim_real_estate,zip_code,REAL_ESTATE,ZIP_CODE,TRUE,Direct Mapping,,,,,,,
dim_real_estate,city,REAL_ESTATE,CITY,TRUE,Direct Mapping,,,,,,,
dim_real_estate,region,REAL_ESTATE,REGION,TRUE,Direct Mapping,,,,,,,
dim_real_estate,municipality,REAL_ESTATE,MUNICIPALITY,TRUE,Direct Mapping,,,,,,,
dim_real_estate,commercial_val_amount,REAL_ESTATE,COMMERCIAL_VAL_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,est_insurance_amount,REAL_ESTATE,EST_INSUR_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,objective_amount,REAL_ESTATE,OBJECTIVE_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,evaluation_ind,REAL_ESTATE,EVALLUATION_IND,TRUE,Direct Mapping,,,,,,,
dim_real_estate,add_descr1,REAL_ESTATE,ADD_DESCR1,TRUE,Direct Mapping,,,,,,,
dim_real_estate,add_descr2,REAL_ESTATE,ADD_DESCR2,TRUE,Direct Mapping,,,,,,,
dim_real_estate,add_descr3,REAL_ESTATE,ADD_DESCR3,TRUE,Direct Mapping,,,,,,,
dim_real_estate,add_descr4,REAL_ESTATE,ADD_DESCR4,TRUE,Direct Mapping,,,,,,,
dim_real_estate,add_descr5,REAL_ESTATE,ADD_DESCR5,TRUE,Direct Mapping,,,,,,,
dim_real_estate,trx_unit,REAL_ESTATE,TRX_UNIT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,monitoring_unit_name,REAL_ESTATE,TRX_UNIT,TRUE,Lookup,unit,CODE,UNIT_NAME,,inner,t7,
dim_real_estate,created_user_id,REAL_ESTATE,INSERTION_USR,TRUE,Direct Mapping,,,,,,,
dim_real_estate,created_user_name,REAL_ESTATE,INSERTION_USR,TRUE,Lookup,USR,CODE,"select a.tun_usr,b.first_name from PROD.{table_name} a 
join prod.usr t8
on a.{Column_Name} = t8.code 
join PROD.bankemployee b 
on b.id = t8.fk_bankemployeeid;",,inner,t8,
dim_real_estate,insertion_dt,REAL_ESTATE,INSERTION_DT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,modification_dt,REAL_ESTATE,MODIFICATION_DT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,modification_usr,REAL_ESTATE,MODIFICATION_USR,TRUE,Direct Mapping / Join,,,,,,,
dim_real_estate,modification_done_employee_name,BANKEMPLOYEE,ID,FALSE,Lookup,COLLATERAL,FK_BANKEMPLOYEEID,trim(t9.FIRST_NAME) ||' ' || trim(t9.LAST_NAME) as bank_employee_name,,inner,t9,
dim_real_estate,entry_status,REAL_ESTATE,ENTRY_STATUS,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_adddi,REAL_ESTATE,FK_GH_ADDDI,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_adddi,REAL_ESTATE,FK_GD_ADDDI,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_cat,REAL_ESTATE,FK_GH_CAT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_cat,REAL_ESTATE,FK_GD_CAT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_cat_bank,REAL_ESTATE,FK_GH_CAT_BANK,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_cat_bank,REAL_ESTATE,FK_GD_CAT_BANK,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_country,REAL_ESTATE,FK_GH_COUNTRY,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_country,REAL_ESTATE,FK_GD_COUNTRY,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_descr,REAL_ESTATE,FK_GH_DESCR,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_descr,REAL_ESTATE,FK_GD_DESCR,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_floor,REAL_ESTATE,FK_GH_FLOOR,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_floor,REAL_ESTATE,FK_GD_FLOOR,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_ins_comp,REAL_ESTATE,FK_GH_INS_COMP,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_ins_comp,REAL_ESTATE,FK_GD_INS_COMP,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_ins_kind,REAL_ESTATE,FK_GH_INS_KIND,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_ins_kind,REAL_ESTATE,FK_GD_INS_KIND,TRUE,Direct Mapping,,,,,,,
dim_real_estate,insurance_start_dt,REAL_ESTATE,INSURANCE_SD,TRUE,Direct Mapping,,,,,,,
dim_real_estate,insurance_end_dt,REAL_ESTATE,INSURANCE_ED,TRUE,Direct Mapping,,,,,,,
dim_real_estate,annual_rent_amount,REAL_ESTATE,ANNUAL_RENT_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,build_licence_id,REAL_ESTATE,BUILD_LICENCEID,TRUE,Direct Mapping,,,,,,,
dim_real_estate,construction_cost_amount,REAL_ESTATE,CONSTR_COST_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_basak,REAL_ESTATE,FK_GD_BASAK,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_has_rent_type,REAL_ESTATE,FK_GD_HAS_RENT_TYPE,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_basak,REAL_ESTATE,FK_GH_BASAK,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_has_rent_type,REAL_ESTATE,FK_GH_HAS_RENT_TYPE,TRUE,Direct Mapping,,,,,,,
dim_real_estate,issue_year,REAL_ESTATE,ISSUE_YEAR,TRUE,Direct Mapping,,,,,,,
dim_real_estate,land_regist_id,REAL_ESTATE,LAND_REGIST_ID,TRUE,Direct Mapping,,,,,,,
dim_real_estate,legal_problems,REAL_ESTATE,LEGAL_PROBLEMS,TRUE,Direct Mapping,,,,,,,
dim_real_estate,mon_tot_park_num,REAL_ESTATE,MON_TOT_PARK_NUM,TRUE,Direct Mapping,,,,,,,
dim_real_estate,mon_tot_store_num,REAL_ESTATE,MON_TOT_STORE_NUM,TRUE,Direct Mapping,,,,,,,
dim_real_estate,mortgage_area,REAL_ESTATE,MORTGAGE_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,outdoor_attic_area,REAL_ESTATE,OUTDOOR_ATTIC_A,TRUE,Direct Mapping,,,,,,,
dim_real_estate,parking_val_amount,REAL_ESTATE,PARKING_VAL_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,real_est_val_amount,REAL_ESTATE,REAL_EST_VAL_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,reeval_freq,REAL_ESTATE,REEVAL_FREQ,TRUE,Direct Mapping,,,,,,,
dim_real_estate,rental_date,REAL_ESTATE,RENTAL_DATE,TRUE,Direct Mapping,,,,,,,
dim_real_estate,renting_comments,REAL_ESTATE,RENTING_COMMENTS,TRUE,Direct Mapping,,,,,,,
dim_real_estate,site_value_amount,REAL_ESTATE,SITE_VALUE_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,store_room_num,REAL_ESTATE,STORE_ROOM_NUM,TRUE,Direct Mapping,,,,,,,
dim_real_estate,store_value_amount,REAL_ESTATE,STORE_VALUE_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,tot_park_area,REAL_ESTATE,TOT_PARK_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,tot_park_num,REAL_ESTATE,TOT_PARK_NUM,TRUE,Direct Mapping,,,,,,,
dim_real_estate,tot_store_area,REAL_ESTATE,TOT_STORE_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,total_site_area,REAL_ESTATE,TOTAL_SITE_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,total_value_amount,REAL_ESTATE,TOTAL_VALUE_AMN,TRUE,Direct Mapping,,,,,,,
dim_real_estate,urban_plan_pro,REAL_ESTATE,URBAN_PLAN_PRO,TRUE,Direct Mapping,,,,,,,
dim_real_estate,value_date,REAL_ESTATE,VALUE_DATE,TRUE,Direct Mapping,,,,,,,
dim_real_estate,par_land_regist_id,REAL_ESTATE,PAR_LAND_REGIST_ID,TRUE,Direct Mapping,,,,,,,
dim_real_estate,registry,REAL_ESTATE,REGISTRY,TRUE,Direct Mapping,,,,,,,
dim_real_estate,registry_title_no,REAL_ESTATE,REGISTRY_TITLE_NO,TRUE,Direct Mapping,,,,,,,
dim_real_estate,district_registry,REAL_ESTATE,DISTRICT_REGISTRY,TRUE,Direct Mapping,,,,,,,
dim_real_estate,building,REAL_ESTATE,BUILDING,TRUE,Direct Mapping,,,,,,,
dim_real_estate,unit_no,REAL_ESTATE,UNIT_NO,TRUE,Direct Mapping,,,,,,,
dim_real_estate,estate,REAL_ESTATE,ESTATE,TRUE,Direct Mapping,,,,,,,
dim_real_estate,court,REAL_ESTATE,COURT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_title_nt,REAL_ESTATE,FK_GH_TITLE_NT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_title_nt,REAL_ESTATE,FK_GD_TITLE_NT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,title_issue_dt,REAL_ESTATE,TITLE_ISSUE_DT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,title_term,REAL_ESTATE,TITLE_TERM,TRUE,Direct Mapping,,,,,,,
dim_real_estate,title_expiry_dt,REAL_ESTATE,TITLE_EXPIRY_DT,TRUE,Direct Mapping,,,,,,,
dim_real_estate,title_nature_type,REAL_ESTATE,TITLE_NATURE_TYPE,TRUE,Direct Mapping,,,,,,,
dim_real_estate,title_nature_type_description,,,TRUE,Conditional / Mapping Transformation,,,,,,,
dim_real_estate,fk_gh_ts_area,REAL_ESTATE,FK_GH_TS_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_ts_area,REAL_ESTATE,FK_GD_TS_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_mn_area,REAL_ESTATE,FK_GH_MN_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_mn_area,REAL_ESTATE,FK_GD_MN_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_oa_area,REAL_ESTATE,FK_GH_OA_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_oa_area,REAL_ESTATE,FK_GD_OA_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_ad_area,REAL_ESTATE,FK_GH_AD_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_ad_area,REAL_ESTATE,FK_GD_AD_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_mg_area,REAL_ESTATE,FK_GH_MG_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_mg_area,REAL_ESTATE,FK_GD_MG_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_st_area,REAL_ESTATE,FK_GH_ST_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_st_area,REAL_ESTATE,FK_GD_ST_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_pr_area,REAL_ESTATE,FK_GH_PR_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_pr_area,REAL_ESTATE,FK_GD_PR_AREA,TRUE,Direct Mapping,,,,,,,
dim_real_estate,folio,REAL_ESTATE,FOLIO,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_dist,REAL_ESTATE,FK_GH_DIST,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_dist,REAL_ESTATE,FK_GD_DIST,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gh_subcounty,REAL_ESTATE,FK_GH_SUBCOUNTY,TRUE,Direct Mapping,,,,,,,
dim_real_estate,fk_gd_subcounty,REAL_ESTATE,FK_GD_SUBCOUNTY,TRUE,Direct Mapping,,,,,,,
dim_real_estate,insur_annual_amount,REAL_ESTATE,INSUR_ANNUAL_AMNT,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,objective_amn_dom,REAL_ESTATE_APPRSL,OBJECTIVE_AMN_DOM,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,objective_last,REAL_ESTATE_APPRSL,OBJECTIVE_LAST,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,internal_sn,REAL_ESTATE_APPRSL,INTERNAL_SN,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,evaluator,REAL_ESTATE_APPRSL,EVALUATOR,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,evaluation_date,REAL_ESTATE_APPRSL,EVALUATION_DT,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,sell_value,REAL_ESTATE_APPRSL,SELL_VALUE,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,price_per_meter,REAL_ESTATE_APPRSL,PRICE_PER_METER,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,appraisal_cmnts,REAL_ESTATE_APPRSL,APRAISAL_CMNTS,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,fk_real_estateid,REAL_ESTATE_APPRSL,FK_REAL_ESTATEID,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,entry_status,REAL_ESTATE_APPRSL,ENTRY_STATUS,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,entry_status_description,REAL_ESTATE_APPRSL,ENTRY_STATUS,TRUE,Conditional / Mapping Transformation,,,,,,,
real_estate_apprsl,commerc_value,REAL_ESTATE_APPRSL,COMMERC_VALUE,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,end_dt,REAL_ESTATE_APPRSL,END_DT,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,evaluation_ind,REAL_ESTATE_APPRSL,EVALLUATION_IND,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,start_dt,REAL_ESTATE_APPRSL,START_DT,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,mortgage_value,REAL_ESTATE_APPRSL,MORTGAGE_VALUE,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,mortgage_currency_id,REAL_ESTATE_APPRSL,FK_MOR_CURR_ID,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,mortgage_currency_name,REAL_ESTATE_APPRSL,FK_MOR_CURR_ID,TRUE,Lookup,CURRENCY,ID_CURRENCY,DESCRIPTION,,inner,t10,
real_estate_apprsl,fk_sel_curr_id,REAL_ESTATE_APPRSL,FK_SEL_CURR_ID,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,est_rental_inc_amn,REAL_ESTATE_APPRSL,EST_RENTAL_INC_AMN,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,fk_esr_inc_curr_id,REAL_ESTATE_APPRSL,FK_ESR_INC_CURR_ID,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,investment_amn,REAL_ESTATE_APPRSL,INVESTMENT_AMN,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,fk_inv_curr_id,REAL_ESTATE_APPRSL,FK_INV_CURR_ID,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,adoption_value_date,REAL_ESTATE_APPRSL,ADOPTION_VAL_DT,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,fk_gh_val_type,REAL_ESTATE_APPRSL,FK_GH_VAL_TYPE,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,fk_gd_val_type,REAL_ESTATE_APPRSL,FK_GD_VAL_TYPE,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,fk_prpmet_curr_id,REAL_ESTATE_APPRSL,FK_PRPMET_CURR_ID,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,fk_comm_curr_id,REAL_ESTATE_APPRSL,FK_COMM_CURR_ID,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,est_insur_amn,REAL_ESTATE_APPRSL,EST_INSUR_AMN,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,objective_amn,REAL_ESTATE_APPRSL,OBJECTIVE_AMN,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,fk_obj_curr_id,REAL_ESTATE_APPRSL,FK_OBJ_CURR_ID,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,fk_ins_curr_id,REAL_ESTATE_APPRSL,FK_INS_CURR_ID,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,reeval_freq,REAL_ESTATE_APPRSL,REEVAL_FREQ,TRUE,Direct Mapping,,,,,,,
real_estate_apprsl,CREATED_AT,,,TRUE,Derived / Calculated,,,,,,,
real_estate_apprsl,UPDATED_AT,,,TRUE,Derived / Calculated,,,,,,,
dim_collateral,collateral_key,,,TRUE,,,,,,,,
dim_collateral,collateral_desc,COLLATERAL,COLLATERAL_DESC,TRUE,Direct Mapping,,,,,,,
dim_collateral,basel_ii_acpt,COLLATERAL,BASEL_II_ACPT,TRUE,Direct Mapping,,,,,,,
